 C        57.365524        0.000000        0.000000
 C        56.170406        0.690000        0.000000
 C        56.170406        2.070000        0.000000
 C        57.365524        2.760000        0.000000
 C        59.755753        0.000000        0.000000
 C        58.560638        0.690000        0.000000
 C        58.560638        2.070000        0.000000
 C        59.755753        2.760000        0.000000
 C         0.000000        4.140000        0.000000
 C        -1.195115        4.830000        0.000000
 C        -1.195115        6.210000        0.000000
 C         0.000000        6.900000        0.000000
 C         2.390230        4.140000        0.000000
 C         1.195115        4.830000        0.000000
 C         1.195115        6.210000        0.000000
 C         2.390230        6.900000        0.000000
 C         4.780460        4.140000        0.000000
 C         3.585345        4.830000        0.000000
 C         3.585345        6.210000        0.000000
 C         4.780460        6.900000        0.000000
 C         7.170691        4.140000        0.000000
 C         5.975575        4.830000        0.000000
 C         5.975575        6.210000        0.000000
 C         7.170691        6.900000        0.000000
 C         9.560921        4.140000        0.000000
 C         8.365806        4.830000        0.000000
 C         8.365806        6.210000        0.000000
 C         9.560921        6.900000        0.000000
 C        11.951151        4.140000        0.000000
 C        10.756036        4.830000        0.000000
 C        10.756036        6.210000        0.000000
 C        11.951151        6.900000        0.000000
 C        14.341381        4.140000        0.000000
 C        13.146266        4.830000        0.000000
 C        13.146266        6.210000        0.000000
 C        14.341381        6.900000        0.000000
 C        16.731611        4.140000        0.000000
 C        15.536496        4.830000        0.000000
 C        15.536496        6.210000        0.000000
 C        16.731611        6.900000        0.000000
 C        19.121841        4.140000        0.000000
 C        17.926725        4.830000        0.000000
 C        17.926725        6.210000        0.000000
 C        19.121841        6.900000        0.000000
 C        21.512072        4.140000        0.000000
 C        20.316956        4.830000        0.000000
 C        20.316956        6.210000        0.000000
 C        21.512072        6.900000        0.000000
 C        23.902302        4.140000        0.000000
 C        22.707186        4.830000        0.000000
 C        22.707186        6.210000        0.000000
 C        23.902302        6.900000        0.000000
 C        26.292532        4.140000        0.000000
 C        25.097416        4.830000        0.000000
 C        25.097416        6.210000        0.000000
 C        26.292532        6.900000        0.000000
 C        28.682762        4.140000        0.000000
 C        27.487646        4.830000        0.000000
 C        27.487646        6.210000        0.000000
 C        28.682762        6.900000        0.000000
 C        31.072992        4.140000        0.000000
 C        29.877876        4.830000        0.000000
 C        29.877876        6.210000        0.000000
 C        31.072992        6.900000        0.000000
 C        33.463223        4.140000        0.000000
 C        32.268108        4.830000        0.000000
 C        32.268108        6.210000        0.000000
 C        33.463223        6.900000        0.000000
 C        35.853451        4.140000        0.000000
 C        34.658337        4.830000        0.000000
 C        34.658337        6.210000        0.000000
 C        35.853451        6.900000        0.000000
 C        38.243683        4.140000        0.000000
 C        37.048565        4.830000        0.000000
 C        37.048565        6.210000        0.000000
 C        38.243683        6.900000        0.000000
 C        40.633911        4.140000        0.000000
 C        39.438797        4.830000        0.000000
 C        39.438797        6.210000        0.000000
 C        40.633911        6.900000        0.000000
 C        43.024143        4.140000        0.000000
 C        41.829025        4.830000        0.000000
 C        41.829025        6.210000        0.000000
 C        43.024143        6.900000        0.000000
 C        45.414371        4.140000        0.000000
 C        44.219257        4.830000        0.000000
 C        44.219257        6.210000        0.000000
 C        45.414371        6.900000        0.000000
 C        47.804604        4.140000        0.000000
 C        46.609486        4.830000        0.000000
 C        46.609486        6.210000        0.000000
 C        47.804604        6.900000        0.000000
 C        50.194832        4.140000        0.000000
 C        48.999718        4.830000        0.000000
 C        48.999718        6.210000        0.000000
 C        50.194832        6.900000        0.000000
 C        52.585064        4.140000        0.000000
 C        51.389946        4.830000        0.000000
 C        51.389946        6.210000        0.000000
 C        52.585064        6.900000        0.000000
 C        54.975292        4.140000        0.000000
 C        53.780178        4.830000        0.000000
 C        53.780178        6.210000        0.000000
 C        54.975292        6.900000        0.000000
 C        57.365524        4.140000        0.000000
 C        56.170406        4.830000        0.000000
 C        56.170406        6.210000        0.000000
 C        57.365524        6.900000        0.000000
 C        59.755753        4.140000        0.000000
 C        58.560638        4.830000        0.000000
 C        58.560638        6.210000        0.000000
 C        59.755753        6.900000        0.000000
 C         0.000000        8.280000        0.000000
 C        -1.195115        8.970000        0.000000
 C        -1.195115       10.350000        0.000000
 C         0.000000       11.040000        0.000000
 C         2.390230        8.280000        0.000000
 C         1.195115        8.970000        0.000000
 C         1.195115       10.350000        0.000000
 C         2.390230       11.040000        0.000000
 C         4.780460        8.280000        0.000000
 C         3.585345        8.970000        0.000000
 C         3.585345       10.350000        0.000000
 C         4.780460       11.040000        0.000000
 C         7.170691        8.280000        0.000000
 C         5.975575        8.970000        0.000000
 C         5.975575       10.350000        0.000000
 C         7.170691       11.040000        0.000000
 C         9.560921        8.280000        0.000000
 C         8.365806        8.970000        0.000000
 C         8.365806       10.350000        0.000000
 C         9.560921       11.040000        0.000000
 C        11.951151        8.280000        0.000000
 C        10.756036        8.970000        0.000000
 C        10.756036       10.350000        0.000000
 C        11.951151       11.040000        0.000000
 C        14.341381        8.280000        0.000000
 C        13.146266        8.970000        0.000000
 C        13.146266       10.350000        0.000000
 C        14.341381       11.040000        0.000000
 C        16.731611        8.280000        0.000000
 C        15.536496        8.970000        0.000000
 C        15.536496       10.350000        0.000000
 C        16.731611       11.040000        0.000000
 C        19.121841        8.280000        0.000000
 C        17.926725        8.970000        0.000000
 C        17.926725       10.350000        0.000000
 C        19.121841       11.040000        0.000000
 C        21.512072        8.280000        0.000000
 C        20.316956        8.970000        0.000000
 C        20.316956       10.350000        0.000000
 C        21.512072       11.040000        0.000000
 C        23.902302        8.280000        0.000000
 C        22.707186        8.970000        0.000000
 C        22.707186       10.350000        0.000000
 C        23.902302       11.040000        0.000000
 C        26.292532        8.280000        0.000000
 C        25.097416        8.970000        0.000000
 C        25.097416       10.350000        0.000000
 C        26.292532       11.040000        0.000000
 C        28.682762        8.280000        0.000000
 C        27.487646        8.970000        0.000000
 C        27.487646       10.350000        0.000000
 C        28.682762       11.040000        0.000000
 C        31.072992        8.280000        0.000000
 C        29.877876        8.970000        0.000000
 C        29.877876       10.350000        0.000000
 C        31.072992       11.040000        0.000000
 C        33.463223        8.280000        0.000000
 C        32.268108        8.970000        0.000000
 C        32.268108       10.350000        0.000000
 C        33.463223       11.040000        0.000000
 C        35.853451        8.280000        0.000000
 C        34.658337        8.970000        0.000000
 C        34.658337       10.350000        0.000000
 C        35.853451       11.040000        0.000000
 C        38.243683        8.280000        0.000000
 C        37.048565        8.970000        0.000000
 C        37.048565       10.350000        0.000000
 C        38.243683       11.040000        0.000000
 C        40.633911        8.280000        0.000000
 C        39.438797        8.970000        0.000000
 C        39.438797       10.350000        0.000000
 C        40.633911       11.040000        0.000000
 C        43.024143        8.280000        0.000000
 C        41.829025        8.970000        0.000000
 C        41.829025       10.350000        0.000000
 C        43.024143       11.040000        0.000000
 C        45.414371        8.280000        0.000000
 C        44.219257        8.970000        0.000000
 C        44.219257       10.350000        0.000000
 C        45.414371       11.040000        0.000000
 C        47.804604        8.280000        0.000000
 C        46.609486        8.970000        0.000000
 C        46.609486       10.350000        0.000000
 C        47.804604       11.040000        0.000000
 C        50.194832        8.280000        0.000000
 C        48.999718        8.970000        0.000000
 C        48.999718       10.350000        0.000000
 C        50.194832       11.040000        0.000000
 C        52.585064        8.280000        0.000000
 C        51.389946        8.970000        0.000000
 C        51.389946       10.350000        0.000000
 C        52.585064       11.040000        0.000000
 C        54.975292        8.280000        0.000000
 C        53.780178        8.970000        0.000000
 C        53.780178       10.350000        0.000000
 C        54.975292       11.040000        0.000000
 C        57.365524        8.280000        0.000000
 C        56.170406        8.970000        0.000000
 C        56.170406       10.350000        0.000000
 C        57.365524       11.040000        0.000000
 C        59.755753        8.280000        0.000000
 C        58.560638        8.970000        0.000000
 C        58.560638       10.350000        0.000000
 C        59.755753       11.040000        0.000000
 C         0.000000       12.420000        0.000000
 C        -1.195115       13.110000        0.000000
 C        -1.195115       14.490000        0.000000
 C         0.000000       15.180000        0.000000
 C         2.390230       12.420000        0.000000
 C         1.195115       13.110000        0.000000
 C         1.195115       14.490000        0.000000
 C         2.390230       15.180000        0.000000
 C         4.780460       12.420000        0.000000
 C         3.585345       13.110000        0.000000
 C         3.585345       14.490000        0.000000
 C         4.780460       15.180000        0.000000
 C         7.170691       12.420000        0.000000
 C         5.975575       13.110000        0.000000
 C         5.975575       14.490000        0.000000
 C         7.170691       15.180000        0.000000
 C         9.560921       12.420000        0.000000
 C         8.365806       13.110000        0.000000
 C         8.365806       14.490000        0.000000
 C         9.560921       15.180000        0.000000
 C        11.951151       12.420000        0.000000
 C        10.756036       13.110000        0.000000
 C        10.756036       14.490000        0.000000
 C        11.951151       15.180000        0.000000
 C        14.341381       12.420000        0.000000
 C        13.146266       13.110000        0.000000
 C        13.146266       14.490000        0.000000
 C        14.341381       15.180000        0.000000
 C        16.731611       12.420000        0.000000
 C        15.536496       13.110000        0.000000
 C        15.536496       14.490000        0.000000
 C        16.731611       15.180000        0.000000
 C        19.121841       12.420000        0.000000
 C        17.926725       13.110000        0.000000
 C        17.926725       14.490000        0.000000
 C        19.121841       15.180000        0.000000
 C        21.512072       12.420000        0.000000
 C        20.316956       13.110000        0.000000
 C        20.316956       14.490000        0.000000
 C        21.512072       15.180000        0.000000
 C        23.902302       12.420000        0.000000
 C        22.707186       13.110000        0.000000
 C        22.707186       14.490000        0.000000
 C        23.902302       15.180000        0.000000
 C        26.292532       12.420000        0.000000
 C        25.097416       13.110000        0.000000
 C        25.097416       14.490000        0.000000
 C        26.292532       15.180000        0.000000
 C        28.682762       12.420000        0.000000
 C        27.487646       13.110000        0.000000
 C        27.487646       14.490000        0.000000
 C        28.682762       15.180000        0.000000
 C        31.072992       12.420000        0.000000
 C        29.877876       13.110000        0.000000
 C        29.877876       14.490000        0.000000
 C        31.072992       15.180000        0.000000
 C        33.463223       12.420000        0.000000
 C        32.268108       13.110000        0.000000
 C        32.268108       14.490000        0.000000
 C        33.463223       15.180000        0.000000
 C        35.853451       12.420000        0.000000
 C        34.658337       13.110000        0.000000
 C        34.658337       14.490000        0.000000
 C        35.853451       15.180000        0.000000
 C        38.243683       12.420000        0.000000
 C        37.048565       13.110000        0.000000
 C        37.048565       14.490000        0.000000
 C        38.243683       15.180000        0.000000
 C        40.633911       12.420000        0.000000
 C        39.438797       13.110000        0.000000
 C        39.438797       14.490000        0.000000
 C        40.633911       15.180000        0.000000
 C        43.024143       12.420000        0.000000
 C        41.829025       13.110000        0.000000
 C        41.829025       14.490000        0.000000
 C        43.024143       15.180000        0.000000
 C        45.414371       12.420000        0.000000
 C        44.219257       13.110000        0.000000
 C        44.219257       14.490000        0.000000
 C        45.414371       15.180000        0.000000
 C        47.804604       12.420000        0.000000
 C        46.609486       13.110000        0.000000
 C        46.609486       14.490000        0.000000
 C        47.804604       15.180000        0.000000
 C        50.194832       12.420000        0.000000
 C        48.999718       13.110000        0.000000
 C        48.999718       14.490000        0.000000
 C        50.194832       15.180000        0.000000
 C        52.585064       12.420000        0.000000
 C        51.389946       13.110000        0.000000
 C        51.389946       14.490000        0.000000
 C        52.585064       15.180000        0.000000
 C        54.975292       12.420000        0.000000
 C        53.780178       13.110000        0.000000
 C        53.780178       14.490000        0.000000
 C        54.975292       15.180000        0.000000
 C        57.365524       12.420000        0.000000
 C        56.170406       13.110000        0.000000
 C        56.170406       14.490000        0.000000
 C        57.365524       15.180000        0.000000
 C        59.755753       12.420000        0.000000
 C        58.560638       13.110000        0.000000
 C        58.560638       14.490000        0.000000
 C        59.755753       15.180000        0.000000
 C         0.000000       16.559999        0.000000
 C        -1.195115       17.250000        0.000000
 C        -1.195115       18.629999        0.000000
 C         0.000000       19.320000        0.000000
 C         2.390230       16.559999        0.000000
 C         1.195115       17.250000        0.000000
 C         1.195115       18.629999        0.000000
 C         2.390230       19.320000        0.000000
 C         4.780460       16.559999        0.000000
 C         3.585345       17.250000        0.000000
 C         3.585345       18.629999        0.000000
 C         4.780460       19.320000        0.000000
 C         7.170691       16.559999        0.000000
 C         5.975575       17.250000        0.000000
 C         5.975575       18.629999        0.000000
 C         7.170691       19.320000        0.000000
 C         9.560921       16.559999        0.000000
 C         8.365806       17.250000        0.000000
 C         8.365806       18.629999        0.000000
 C         9.560921       19.320000        0.000000
 C        11.951151       16.559999        0.000000
 C        10.756036       17.250000        0.000000
 C        10.756036       18.629999        0.000000
 C        11.951151       19.320000        0.000000
 C        14.341381       16.559999        0.000000
 C        13.146266       17.250000        0.000000
 C        13.146266       18.629999        0.000000
 C        14.341381       19.320000        0.000000
 C        16.731611       16.559999        0.000000
 C        15.536496       17.250000        0.000000
 C        15.536496       18.629999        0.000000
 C        16.731611       19.320000        0.000000
 C        19.121841       16.559999        0.000000
 C        17.926725       17.250000        0.000000
 C        17.926725       18.629999        0.000000
 C        19.121841       19.320000        0.000000
 C        21.512072       16.559999        0.000000
 C        20.316956       17.250000        0.000000
 C        20.316956       18.629999        0.000000
 C        21.512072       19.320000        0.000000
 C        23.902302       16.559999        0.000000
 C        22.707186       17.250000        0.000000
 C        22.707186       18.629999        0.000000
 C        23.902302       19.320000        0.000000
 C        26.292532       16.559999        0.000000
 C        25.097416       17.250000        0.000000
 C        25.097416       18.629999        0.000000
 C        26.292532       19.320000        0.000000
 C        28.682762       16.559999        0.000000
 C        27.487646       17.250000        0.000000
 C        27.487646       18.629999        0.000000
 C        28.682762       19.320000        0.000000
 C        31.072992       16.559999        0.000000
 C        29.877876       17.250000        0.000000
 C        29.877876       18.629999        0.000000
 C        31.072992       19.320000        0.000000
 C        33.463223       16.559999        0.000000
 C        32.268108       17.250000        0.000000
 C        32.268108       18.629999        0.000000
 C        33.463223       19.320000        0.000000
 C        35.853451       16.559999        0.000000
 C        34.658337       17.250000        0.000000
 C        34.658337       18.629999        0.000000
 C        35.853451       19.320000        0.000000
 C        38.243683       16.559999        0.000000
 C        37.048565       17.250000        0.000000
 C        37.048565       18.629999        0.000000
 C        38.243683       19.320000        0.000000
 C        40.633911       16.559999        0.000000
 C        39.438797       17.250000        0.000000
 C        39.438797       18.629999        0.000000
 C        40.633911       19.320000        0.000000
 C        43.024143       16.559999        0.000000
 C        41.829025       17.250000        0.000000
 C        41.829025       18.629999        0.000000
 C        43.024143       19.320000        0.000000
 C        45.414371       16.559999        0.000000
 C        44.219257       17.250000        0.000000
 C        44.219257       18.629999        0.000000
 C        45.414371       19.320000        0.000000
 C        47.804604       16.559999        0.000000
 C        46.609486       17.250000        0.000000
 C        46.609486       18.629999        0.000000
 C        47.804604       19.320000        0.000000
 C        50.194832       16.559999        0.000000
 C        48.999718       17.250000        0.000000
 C        48.999718       18.629999        0.000000
 C        50.194832       19.320000        0.000000
 C        52.585064       16.559999        0.000000
 C        51.389946       17.250000        0.000000
 C        51.389946       18.629999        0.000000
 C        52.585064       19.320000        0.000000
 C        54.975292       16.559999        0.000000
 C        53.780178       17.250000        0.000000
 C        53.780178       18.629999        0.000000
 C        54.975292       19.320000        0.000000
 C        57.365524       16.559999        0.000000
 C        56.170406       17.250000        0.000000
 C        56.170406       18.629999        0.000000
 C        57.365524       19.320000        0.000000
 C        59.755753       16.559999        0.000000
 C        58.560638       17.250000        0.000000
 C        58.560638       18.629999        0.000000
 C        59.755753       19.320000        0.000000
 C         0.000000       20.700001        0.000000
 C        -1.195115       21.389999        0.000000
 C        -1.195115       22.770000        0.000000
 C         0.000000       23.459999        0.000000
 C         2.390230       20.700001        0.000000
 C         1.195115       21.389999        0.000000
 C         1.195115       22.770000        0.000000
 C         2.390230       23.459999        0.000000
 C         4.780460       20.700001        0.000000
 C         3.585345       21.389999        0.000000
 C         3.585345       22.770000        0.000000
 C         4.780460       23.459999        0.000000
 C         7.170691       20.700001        0.000000
 C         5.975575       21.389999        0.000000
 C         5.975575       22.770000        0.000000
 C         7.170691       23.459999        0.000000
 C         9.560921       20.700001        0.000000
 C         8.365806       21.389999        0.000000
 C         8.365806       22.770000        0.000000
 C         9.560921       23.459999        0.000000
 C        11.951151       20.700001        0.000000
 C        10.756036       21.389999        0.000000
 C        10.756036       22.770000        0.000000
 C        11.951151       23.459999        0.000000
 C        14.341381       20.700001        0.000000
 C        13.146266       21.389999        0.000000
 C        13.146266       22.770000        0.000000
 C        14.341381       23.459999        0.000000
 C        16.731611       20.700001        0.000000
 C        15.536496       21.389999        0.000000
 C        15.536496       22.770000        0.000000
 C        16.731611       23.459999        0.000000
 C        19.121841       20.700001        0.000000
 C        17.926725       21.389999        0.000000
 C        17.926725       22.770000        0.000000
 C        19.121841       23.459999        0.000000
 C        21.512072       20.700001        0.000000
 C        20.316956       21.389999        0.000000
 C        20.316956       22.770000        0.000000
 C        21.512072       23.459999        0.000000
 C        23.902302       20.700001        0.000000
 C        22.707186       21.389999        0.000000
 C        22.707186       22.770000        0.000000
 C        23.902302       23.459999        0.000000
 C        26.292532       20.700001        0.000000
 C        25.097416       21.389999        0.000000
 C        25.097416       22.770000        0.000000
 C        26.292532       23.459999        0.000000
 C        28.682762       20.700001        0.000000
 C        27.487646       21.389999        0.000000
 C        27.487646       22.770000        0.000000
 C        28.682762       23.459999        0.000000
 C        31.072992       20.700001        0.000000
 C        29.877876       21.389999        0.000000
 C        29.877876       22.770000        0.000000
 C        31.072992       23.459999        0.000000
 C        33.463223       20.700001        0.000000
 C        32.268108       21.389999        0.000000
 C        32.268108       22.770000        0.000000
 C        33.463223       23.459999        0.000000
 C        35.853451       20.700001        0.000000
 C        34.658337       21.389999        0.000000
 C        34.658337       22.770000        0.000000
 C        35.853451       23.459999        0.000000
 C        38.243683       20.700001        0.000000
 C        37.048565       21.389999        0.000000
 C        37.048565       22.770000        0.000000
 C        38.243683       23.459999        0.000000
 C        40.633911       20.700001        0.000000
 C        39.438797       21.389999        0.000000
 C        39.438797       22.770000        0.000000
 C        40.633911       23.459999        0.000000
 C        43.024143       20.700001        0.000000
 C        41.829025       21.389999        0.000000
 C        41.829025       22.770000        0.000000
 C        43.024143       23.459999        0.000000
 C        45.414371       20.700001        0.000000
 C        44.219257       21.389999        0.000000
 C        44.219257       22.770000        0.000000
 C        45.414371       23.459999        0.000000
 C        47.804604       20.700001        0.000000
 C        46.609486       21.389999        0.000000
 C        46.609486       22.770000        0.000000
 C        47.804604       23.459999        0.000000
 C        50.194832       20.700001        0.000000
 C        48.999718       21.389999        0.000000
 C        48.999718       22.770000        0.000000
 C        50.194832       23.459999        0.000000
 C        52.585064       20.700001        0.000000
 C        51.389946       21.389999        0.000000
 C        51.389946       22.770000        0.000000
 C        52.585064       23.459999        0.000000
 C        54.975292       20.700001        0.000000
 C        53.780178       21.389999        0.000000
 C        53.780178       22.770000        0.000000
 C        54.975292       23.459999        0.000000
 C        57.365524       20.700001        0.000000
 C        56.170406       21.389999        0.000000
 C        56.170406       22.770000        0.000000
 C        57.365524       23.459999        0.000000
 C        59.755753       20.700001        0.000000
 C        58.560638       21.389999        0.000000
 C        58.560638       22.770000        0.000000
 C        59.755753       23.459999        0.000000
 C         0.000000       24.840000        0.000000
 C        -1.195115       25.530001        0.000000
 C        -1.195115       26.910000        0.000000
 C         0.000000       27.600000        0.000000
 C         2.390230       24.840000        0.000000
 C         1.195115       25.530001        0.000000
 C         1.195115       26.910000        0.000000
 C         2.390230       27.600000        0.000000
 C         4.780460       24.840000        0.000000
 C         3.585345       25.530001        0.000000
 C         3.585345       26.910000        0.000000
 C         4.780460       27.600000        0.000000
 C         7.170691       24.840000        0.000000
 C         5.975575       25.530001        0.000000
 C         5.975575       26.910000        0.000000
 C         7.170691       27.600000        0.000000
 C         9.560921       24.840000        0.000000
 C         8.365806       25.530001        0.000000
 C         8.365806       26.910000        0.000000
 C         9.560921       27.600000        0.000000
 C        11.951151       24.840000        0.000000
 C        10.756036       25.530001        0.000000
 C        10.756036       26.910000        0.000000
 C        11.951151       27.600000        0.000000
 C        14.341381       24.840000        0.000000
 C        13.146266       25.530001        0.000000
 C        13.146266       26.910000        0.000000
 C        14.341381       27.600000        0.000000
 C        16.731611       24.840000        0.000000
 C        15.536496       25.530001        0.000000
 C        15.536496       26.910000        0.000000
 C        16.731611       27.600000        0.000000
 C        19.121841       24.840000        0.000000
 C        17.926725       25.530001        0.000000
 C        17.926725       26.910000        0.000000
 C        19.121841       27.600000        0.000000
 C        21.512072       24.840000        0.000000
 C        20.316956       25.530001        0.000000
 C        20.316956       26.910000        0.000000
 C        21.512072       27.600000        0.000000
 C        23.902302       24.840000        0.000000
 C        22.707186       25.530001        0.000000
 C        22.707186       26.910000        0.000000
 C        23.902302       27.600000        0.000000
 C        26.292532       24.840000        0.000000
 C        25.097416       25.530001        0.000000
 C        25.097416       26.910000        0.000000
 C        26.292532       27.600000        0.000000
 C        28.682762       24.840000        0.000000
 C        27.487646       25.530001        0.000000
 C        27.487646       26.910000        0.000000
 C        28.682762       27.600000        0.000000
 C        31.072992       24.840000        0.000000
 C        29.877876       25.530001        0.000000
 C        29.877876       26.910000        0.000000
 C        31.072992       27.600000        0.000000
 C        33.463223       24.840000        0.000000
 C        32.268108       25.530001        0.000000
 C        32.268108       26.910000        0.000000
 C        33.463223       27.600000        0.000000
 C        35.853451       24.840000        0.000000
 C        34.658337       25.530001        0.000000
 C        34.658337       26.910000        0.000000
 C        35.853451       27.600000        0.000000
 C        38.243683       24.840000        0.000000
 C        37.048565       25.530001        0.000000
 C        37.048565       26.910000        0.000000
 C        38.243683       27.600000        0.000000
 C        40.633911       24.840000        0.000000
 C        39.438797       25.530001        0.000000
 C        39.438797       26.910000        0.000000
 C        40.633911       27.600000        0.000000
 C        43.024143       24.840000        0.000000
 C        41.829025       25.530001        0.000000
 C        41.829025       26.910000        0.000000
 C        43.024143       27.600000        0.000000
 C        45.414371       24.840000        0.000000
 C        44.219257       25.530001        0.000000
 C        44.219257       26.910000        0.000000
 C        45.414371       27.600000        0.000000
 C        47.804604       24.840000        0.000000
 C        46.609486       25.530001        0.000000
 C        46.609486       26.910000        0.000000
 C        47.804604       27.600000        0.000000
 C        50.194832       24.840000        0.000000
 C        48.999718       25.530001        0.000000
 C        48.999718       26.910000        0.000000
 C        50.194832       27.600000        0.000000
 C        52.585064       24.840000        0.000000
 C        51.389946       25.530001        0.000000
 C        51.389946       26.910000        0.000000
 C        52.585064       27.600000        0.000000
 C        54.975292       24.840000        0.000000
 C        53.780178       25.530001        0.000000
 C        53.780178       26.910000        0.000000
 C        54.975292       27.600000        0.000000
 C        57.365524       24.840000        0.000000
 C        56.170406       25.530001        0.000000
 C        56.170406       26.910000        0.000000
 C        57.365524       27.600000        0.000000
 C        59.755753       24.840000        0.000000
 C        58.560638       25.530001        0.000000
 C        58.560638       26.910000        0.000000
 C        59.755753       27.600000        0.000000
 C         0.000000       28.980000        0.000000
 C        -1.195115       29.670000        0.000000
 C        -1.195115       31.049999        0.000000
 C         0.000000       31.740000        0.000000
 C         2.390230       28.980000        0.000000
 C         1.195115       29.670000        0.000000
 C         1.195115       31.049999        0.000000
 C         2.390230       31.740000        0.000000
 C         4.780460       28.980000        0.000000
 C         3.585345       29.670000        0.000000
 C         3.585345       31.049999        0.000000
 C         4.780460       31.740000        0.000000
 C         7.170691       28.980000        0.000000
 C         5.975575       29.670000        0.000000
 C         5.975575       31.049999        0.000000
 C         7.170691       31.740000        0.000000
 C         9.560921       28.980000        0.000000
 C         8.365806       29.670000        0.000000
 C         8.365806       31.049999        0.000000
 C         9.560921       31.740000        0.000000
 C        11.951151       28.980000        0.000000
 C        10.756036       29.670000        0.000000
 C        10.756036       31.049999        0.000000
 C        11.951151       31.740000        0.000000
 C        14.341381       28.980000        0.000000
 C        13.146266       29.670000        0.000000
 C        13.146266       31.049999        0.000000
 C        14.341381       31.740000        0.000000
 C        16.731611       28.980000        0.000000
 C        15.536496       29.670000        0.000000
 C        15.536496       31.049999        0.000000
 C        16.731611       31.740000        0.000000
 C        19.121841       28.980000        0.000000
 C        17.926725       29.670000        0.000000
 C        17.926725       31.049999        0.000000
 C        19.121841       31.740000        0.000000
 C        21.512072       28.980000        0.000000
 C        20.316956       29.670000        0.000000
 C        20.316956       31.049999        0.000000
 C        21.512072       31.740000        0.000000
 C        23.902302       28.980000        0.000000
 C        22.707186       29.670000        0.000000
 C        22.707186       31.049999        0.000000
 C        23.902302       31.740000        0.000000
 C        26.292532       28.980000        0.000000
 C        25.097416       29.670000        0.000000
 C        25.097416       31.049999        0.000000
 C        26.292532       31.740000        0.000000
