         109           1          4.52329440         31.98300000         52.05388740
         110           2          5.22870560         31.98300000         54.18511260
         111           2          6.71129440         33.64000000         54.18511260
         112           1          7.41670560         33.64000000         52.05388740
         113           1          4.52329440         35.29700000         52.05388740
         114           2          5.22870560         35.29700000         54.18511260
         115           2          6.71129440         36.95400000         54.18511260
         116           1          7.41670560         36.95400000         52.05388740
         117           1          4.52329440         38.61100000         52.05388740
         118           2          5.22870560         38.61100000         54.18511260
         119           2          6.71129440         40.26800000         54.18511260
         120           1          7.41670560         40.26800000         52.05388740
         121           1          4.52329440         41.92500000         52.05388740
         122           2          5.22870560         41.92500000         54.18511260
         123           2          6.71129440         43.58200000         54.18511260
         124           1          7.41670560         43.58200000         52.05388740
         125           1          4.52329440         45.23900000         52.05388740
         126           2          5.22870560         45.23900000         54.18511260
         127           2          6.71129440         46.89600000         54.18511260
         128           1          7.41670560         46.89600000         52.05388740
         129           1          4.52329440         48.55300000         52.05388740
         130           2          5.22870560         48.55300000         54.18511260
         131           2          6.71129440         50.21000000         54.18511260
         132           1          7.41670560         50.21000000         52.05388740
         133           1          4.52329440         51.86700000         52.05388740
         134           2          5.22870560         51.86700000         54.18511260
         135           2          6.71129440         53.52400000         54.18511260
         136           1          7.41670560         53.52400000         52.05388740
         137           1          4.52329440         55.18100000         52.05388740
         138           2          5.22870560         55.18100000         54.18511260
         139           2          6.71129440         56.83800000         54.18511260
         140           1          7.41670560         56.83800000         52.05388740
         141           1          4.52329440         58.49500000         52.05388740
         142           2          5.22870560         58.49500000         54.18511260
         143           2          6.71129440         60.15200000         54.18511260
         144           1          7.41670560         60.15200000         52.05388740
         145           1          8.89929440          2.15700000         52.05388740
         146           2          9.60470560          2.15700000         54.18511260
         147           2         11.08729440          3.81400000         54.18511260
         148           1         11.79270560          3.81400000         52.05388740
         149           1          8.89929440          5.47100000         52.05388740
         150           2          9.60470560          5.47100000         54.18511260
         151           2         11.08729440          7.12800000         54.18511260
         152           1         11.79270560          7.12800000         52.05388740
         153           1          8.89929440          8.78500000         52.05388740
         154           2          9.60470560          8.78500000         54.18511260
         155           2         11.08729440         10.44200000         54.18511260
         156           1         11.79270560         10.44200000         52.05388740
         157           1          8.89929440         12.09900000         52.05388740
         158           2          9.60470560         12.09900000         54.18511260
         159           2         11.08729440         13.75600000         54.18511260
         160           1         11.79270560         13.75600000         52.05388740
         161           1          8.89929440         15.41300000         52.05388740
         162           2          9.60470560         15.41300000         54.18511260
         163           2         11.08729440         17.07000000         54.18511260
         164           1         11.79270560         17.07000000         52.05388740
         165           1          8.89929440         18.72700000         52.05388740
         166           2          9.60470560         18.72700000         54.18511260
         167           2         11.08729440         20.38400000         54.18511260
         168           1         11.79270560         20.38400000         52.05388740
         169           1          8.89929440         22.04100000         52.05388740
         170           2          9.60470560         22.04100000         54.18511260
         171           2         11.08729440         23.69800000         54.18511260
         172           1         11.79270560         23.69800000         52.05388740
         173           1          8.89929440         25.35500000         52.05388740
         174           2          9.60470560         25.35500000         54.18511260
         175           2         11.08729440         27.01200000         54.18511260
         176           1         11.79270560         27.01200000         52.05388740
         177           1          8.89929440         28.66900000         52.05388740
         178           2          9.60470560         28.66900000         54.18511260
         179           2         11.08729440         30.32600000         54.18511260
         180           1         11.79270560         30.32600000         52.05388740
         181           1          8.89929440         31.98300000         52.05388740
         182           2          9.60470560         31.98300000         54.18511260
         183           2         11.08729440         33.64000000         54.18511260
         184           1         11.79270560         33.64000000         52.05388740
         185           1          8.89929440         35.29700000         52.05388740
         186           2          9.60470560         35.29700000         54.18511260
         187           2         11.08729440         36.95400000         54.18511260
         188           1         11.79270560         36.95400000         52.05388740
         189           1          8.89929440         38.61100000         52.05388740
         190           2          9.60470560         38.61100000         54.18511260
         191           2         11.08729440         40.26800000         54.18511260
         192           1         11.79270560         40.26800000         52.05388740
         193           1          8.89929440         41.92500000         52.05388740
         194           2          9.60470560         41.92500000         54.18511260
         195           2         11.08729440         43.58200000         54.18511260
         196           1         11.79270560         43.58200000         52.05388740
         197           1          8.89929440         45.23900000         52.05388740
         198           2          9.60470560         45.23900000         54.18511260
         199           2         11.08729440         46.89600000         54.18511260
         200           1         11.79270560         46.89600000         52.05388740
         201           1          8.89929440         48.55300000         52.05388740
         202           2          9.60470560         48.55300000         54.18511260
         203           2         11.08729440         50.21000000         54.18511260
         204           1         11.79270560         50.21000000         52.05388740
         205           1          8.89929440         51.86700000         52.05388740
         206           2          9.60470560         51.86700000         54.18511260
         207           2         11.08729440         53.52400000         54.18511260
         208           1         11.79270560         53.52400000         52.05388740
         209           1          8.89929440         55.18100000         52.05388740
         210           2          9.60470560         55.18100000         54.18511260
         211           2         11.08729440         56.83800000         54.18511260
         212           1         11.79270560         56.83800000         52.05388740
         213           1          8.89929440         58.49500000         52.05388740
         214           2          9.60470560         58.49500000         54.18511260
         215           2         11.08729440         60.15200000         54.18511260
         216           1         11.79270560         60.15200000         52.05388740
         217           1         13.27529440          2.15700000         52.05388740
         218           2         13.98070560          2.15700000         54.18511260
         219           2         15.46329440          3.81400000         54.18511260
         220           1         16.16870560          3.81400000         52.05388740
         221           1         13.27529440          5.47100000         52.05388740
         222           2         13.98070560          5.47100000         54.18511260
         223           2         15.46329440          7.12800000         54.18511260
         224           1         16.16870560          7.12800000         52.05388740
         225           1         13.27529440          8.78500000         52.05388740
         226           2         13.98070560          8.78500000         54.18511260
         227           2         15.46329440         10.44200000         54.18511260
         228           1         16.16870560         10.44200000         52.05388740
         229           1         13.27529440         12.09900000         52.05388740
         230           2         13.98070560         12.09900000         54.18511260
         231           2         15.46329440         13.75600000         54.18511260
         232           1         16.16870560         13.75600000         52.05388740
         233           1         13.27529440         15.41300000         52.05388740
         234           2         13.98070560         15.41300000         54.18511260
         235           2         15.46329440         17.07000000         54.18511260
         236           1         16.16870560         17.07000000         52.05388740
         237           1         13.27529440         18.72700000         52.05388740
         238           2         13.98070560         18.72700000         54.18511260
         239           2         15.46329440         20.38400000         54.18511260
         240           1         16.16870560         20.38400000         52.05388740
         241           1         13.27529440         22.04100000         52.05388740
         242           2         13.98070560         22.04100000         54.18511260
         243           2         15.46329440         23.69800000         54.18511260
         244           1         16.16870560         23.69800000         52.05388740
         245           1         13.27529440         25.35500000         52.05388740
         246           2         13.98070560         25.35500000         54.18511260
         247           2         15.46329440         27.01200000         54.18511260
         248           1         16.16870560         27.01200000         52.05388740
         249           1         13.27529440         28.66900000         52.05388740
         250           2         13.98070560         28.66900000         54.18511260
         251           2         15.46329440         30.32600000         54.18511260
         252           1         16.16870560         30.32600000         52.05388740
         253           1         13.27529440         31.98300000         52.05388740
         254           2         13.98070560         31.98300000         54.18511260
         255           2         15.46329440         33.64000000         54.18511260
         256           1         16.16870560         33.64000000         52.05388740
         257           1         13.27529440         35.29700000         52.05388740
         258           2         13.98070560         35.29700000         54.18511260
         259           2         15.46329440         36.95400000         54.18511260
         260           1         16.16870560         36.95400000         52.05388740
         261           1         13.27529440         38.61100000         52.05388740
         262           2         13.98070560         38.61100000         54.18511260
         263           2         15.46329440         40.26800000         54.18511260
         264           1         16.16870560         40.26800000         52.05388740
         265           1         13.27529440         41.92500000         52.05388740
         266           2         13.98070560         41.92500000         54.18511260
         267           2         15.46329440         43.58200000         54.18511260
         268           1         16.16870560         43.58200000         52.05388740
         269           1         13.27529440         45.23900000         52.05388740
         270           2         13.98070560         45.23900000         54.18511260
         271           2         15.46329440         46.89600000         54.18511260
         272           1         16.16870560         46.89600000         52.05388740
         273           1         13.27529440         48.55300000         52.05388740
         274           2         13.98070560         48.55300000         54.18511260
         275           2         15.46329440         50.21000000         54.18511260
         276           1         16.16870560         50.21000000         52.05388740
         277           1         13.27529440         51.86700000         52.05388740
         278           2         13.98070560         51.86700000         54.18511260
         279           2         15.46329440         53.52400000         54.18511260
         280           1         16.16870560         53.52400000         52.05388740
         281           1         13.27529440         55.18100000         52.05388740
         282           2         13.98070560         55.18100000         54.18511260
         283           2         15.46329440         56.83800000         54.18511260
         284           1         16.16870560         56.83800000         52.05388740
         285           1         13.27529440         58.49500000         52.05388740
         286           2         13.98070560         58.49500000         54.18511260
         287           2         15.46329440         60.15200000         54.18511260
         288           1         16.16870560         60.15200000         52.05388740
         289           1         17.65129440          2.15700000         52.05388740
         290           2         18.35670560          2.15700000         54.18511260
         291           2         19.83929440          3.81400000         54.18511260
         292           1         20.54470560          3.81400000         52.05388740
         293           1         17.65129440          5.47100000         52.05388740
         294           2         18.35670560          5.47100000         54.18511260
         295           2         19.83929440          7.12800000         54.18511260
         296           1         20.54470560          7.12800000         52.05388740
         297           1         17.65129440          8.78500000         52.05388740
         298           2         18.35670560          8.78500000         54.18511260
         299           2         19.83929440         10.44200000         54.18511260
         300           1         20.54470560         10.44200000         52.05388740
         301           1         17.65129440         12.09900000         52.05388740
         302           2         18.35670560         12.09900000         54.18511260
         303           2         19.83929440         13.75600000         54.18511260
         304           1         20.54470560         13.75600000         52.05388740
         305           1         17.65129440         15.41300000         52.05388740
         306           2         18.35670560         15.41300000         54.18511260
         307           2         19.83929440         17.07000000         54.18511260
         308           1         20.54470560         17.07000000         52.05388740
         309           1         17.65129440         18.72700000         52.05388740
         310           2         18.35670560         18.72700000         54.18511260
         311           2         19.83929440         20.38400000         54.18511260
         312           1         20.54470560         20.38400000         52.05388740
         313           1         17.65129440         22.04100000         52.05388740
         314           2         18.35670560         22.04100000         54.18511260
         315           2         19.83929440         23.69800000         54.18511260
         316           1         20.54470560         23.69800000         52.05388740
         317           1         17.65129440         25.35500000         52.05388740
         318           2         18.35670560         25.35500000         54.18511260
         319           2         19.83929440         27.01200000         54.18511260
         320           1         20.54470560         27.01200000         52.05388740
         321           1         17.65129440         28.66900000         52.05388740
         322           2         18.35670560         28.66900000         54.18511260
         323           2         19.83929440         30.32600000         54.18511260
         324           1         20.54470560         30.32600000         52.05388740
         325           1         17.65129440         31.98300000         52.05388740
         326           2         18.35670560         31.98300000         54.18511260
         327           2         19.83929440         33.64000000         54.18511260
         328           1         20.54470560         33.64000000         52.05388740
         329           1         17.65129440         35.29700000         52.05388740
         330           2         18.35670560         35.29700000         54.18511260
         331           2         19.83929440         36.95400000         54.18511260
         332           1         20.54470560         36.95400000         52.05388740
         333           1         17.65129440         38.61100000         52.05388740
         334           2         18.35670560         38.61100000         54.18511260
         335           2         19.83929440         40.26800000         54.18511260
         336           1         20.54470560         40.26800000         52.05388740
         337           1         17.65129440         41.92500000         52.05388740
         338           2         18.35670560         41.92500000         54.18511260
         339           2         19.83929440         43.58200000         54.18511260
         340           1         20.54470560         43.58200000         52.05388740
         341           1         17.65129440         45.23900000         52.05388740
         342           2         18.35670560         45.23900000         54.18511260
         343           2         19.83929440         46.89600000         54.18511260
         344           1         20.54470560         46.89600000         52.05388740
         345           1         17.65129440         48.55300000         52.05388740
         346           2         18.35670560         48.55300000         54.18511260
         347           2         19.83929440         50.21000000         54.18511260
         348           1         20.54470560         50.21000000         52.05388740
         349           1         17.65129440         51.86700000         52.05388740
         350           2         18.35670560         51.86700000         54.18511260
         351           2         19.83929440         53.52400000         54.18511260
         352           1         20.54470560         53.52400000         52.05388740
         353           1         17.65129440         55.18100000         52.05388740
         354           2         18.35670560         55.18100000         54.18511260
         355           2         19.83929440         56.83800000         54.18511260
         356           1         20.54470560         56.83800000         52.05388740
         357           1         17.65129440         58.49500000         52.05388740
         358           2         18.35670560         58.49500000         54.18511260
         359           2         19.83929440         60.15200000         54.18511260
         360           1         20.54470560         60.15200000         52.05388740
         361           1         22.02729440          2.15700000         52.05388740
         362           2         22.73270560          2.15700000         54.18511260
         363           2         24.21529440          3.81400000         54.18511260
         364           1         24.92070560          3.81400000         52.05388740
         365           1         22.02729440          5.47100000         52.05388740
         366           2         22.73270560          5.47100000         54.18511260
         367           2         24.21529440          7.12800000         54.18511260
         368           1         24.92070560          7.12800000         52.05388740
         369           1         22.02729440          8.78500000         52.05388740
         370           2         22.73270560          8.78500000         54.18511260
         371           2         24.21529440         10.44200000         54.18511260
         372           1         24.92070560         10.44200000         52.05388740
         373           1         22.02729440         12.09900000         52.05388740
         374           2         22.73270560         12.09900000         54.18511260
         375           2         24.21529440         13.75600000         54.18511260
         376           1         24.92070560         13.75600000         52.05388740
         377           1         22.02729440         15.41300000         52.05388740
         378           2         22.73270560         15.41300000         54.18511260
         379           2         24.21529440         17.07000000         54.18511260
         380           1         24.92070560         17.07000000         52.05388740
         381           1         22.02729440         18.72700000         52.05388740
         382           2         22.73270560         18.72700000         54.18511260
         383           2         24.21529440         20.38400000         54.18511260
         384           1         24.92070560         20.38400000         52.05388740
         385           1         22.02729440         22.04100000         52.05388740
         386           2         22.73270560         22.04100000         54.18511260
         387           2         24.21529440         23.69800000         54.18511260
         388           1         24.92070560         23.69800000         52.05388740
         389           1         22.02729440         25.35500000         52.05388740
         390           2         22.73270560         25.35500000         54.18511260
         391           2         24.21529440         27.01200000         54.18511260
         392           1         24.92070560         27.01200000         52.05388740
         393           1         22.02729440         28.66900000         52.05388740
         394           2         22.73270560         28.66900000         54.18511260
         395           2         24.21529440         30.32600000         54.18511260
         396           1         24.92070560         30.32600000         52.05388740
         397           1         22.02729440         31.98300000         52.05388740
         398           2         22.73270560         31.98300000         54.18511260
         399           2         24.21529440         33.64000000         54.18511260
         400           1         24.92070560         33.64000000         52.05388740
         401           1         22.02729440         35.29700000         52.05388740
         402           2         22.73270560         35.29700000         54.18511260
         403           2         24.21529440         36.95400000         54.18511260
         404           1         24.92070560         36.95400000         52.05388740
         405           1         22.02729440         38.61100000         52.05388740
         406           2         22.73270560         38.61100000         54.18511260
         407           2         24.21529440         40.26800000         54.18511260
         408           1         24.92070560         40.26800000         52.05388740
         409           1         22.02729440         41.92500000         52.05388740
         410           2         22.73270560         41.92500000         54.18511260
         411           2         24.21529440         43.58200000         54.18511260
         412           1         24.92070560         43.58200000         52.05388740
         413           1         22.02729440         45.23900000         52.05388740
         414           2         22.73270560         45.23900000         54.18511260
         415           2         24.21529440         46.89600000         54.18511260
         416           1         24.92070560         46.89600000         52.05388740
         417           1         22.02729440         48.55300000         52.05388740
         418           2         22.73270560         48.55300000         54.18511260
         419           2         24.21529440         50.21000000         54.18511260
         420           1         24.92070560         50.21000000         52.05388740
         421           1         22.02729440         51.86700000         52.05388740
         422           2         22.73270560         51.86700000         54.18511260
         423           2         24.21529440         53.52400000         54.18511260
         424           1         24.92070560         53.52400000         52.05388740
         425           1         22.02729440         55.18100000         52.05388740
         426           2         22.73270560         55.18100000         54.18511260
         427           2         24.21529440         56.83800000         54.18511260
         428           1         24.92070560         56.83800000         52.05388740
         429           1         22.02729440         58.49500000         52.05388740
         430           2         22.73270560         58.49500000         54.18511260
         431           2         24.21529440         60.15200000         54.18511260
         432           1         24.92070560         60.15200000         52.05388740
         433           1         26.40329440          2.15700000         52.05388740
         434           2         27.10870560          2.15700000         54.18511260
         435           2         28.59129440          3.81400000         54.18511260
         436           1         29.29670560          3.81400000         52.05388740
         437           1         26.40329440          5.47100000         52.05388740
         438           2         27.10870560          5.47100000         54.18511260
         439           2         28.59129440          7.12800000         54.18511260
         440           1         29.29670560          7.12800000         52.05388740
         441           1         26.40329440          8.78500000         52.05388740
         442           2         27.10870560          8.78500000         54.18511260
         443           2         28.59129440         10.44200000         54.18511260
         444           1         29.29670560         10.44200000         52.05388740
         445           1         26.40329440         12.09900000         52.05388740
         446           2         27.10870560         12.09900000         54.18511260
         447           2         28.59129440         13.75600000         54.18511260
         448           1         29.29670560         13.75600000         52.05388740
         449           1         26.40329440         15.41300000         52.05388740
         450           2         27.10870560         15.41300000         54.18511260
         451           2         28.59129440         17.07000000         54.18511260
         452           1         29.29670560         17.07000000         52.05388740
         453           1         26.40329440         18.72700000         52.05388740
         454           2         27.10870560         18.72700000         54.18511260
         455           2         28.59129440         20.38400000         54.18511260
         456           1         29.29670560         20.38400000         52.05388740
         457           1         26.40329440         22.04100000         52.05388740
         458           2         27.10870560         22.04100000         54.18511260
         459           2         28.59129440         23.69800000         54.18511260
         460           1         29.29670560         23.69800000         52.05388740
         461           1         26.40329440         25.35500000         52.05388740
         462           2         27.10870560         25.35500000         54.18511260
         463           2         28.59129440         27.01200000         54.18511260
         464           1         29.29670560         27.01200000         52.05388740
         465           1         26.40329440         28.66900000         52.05388740
         466           2         27.10870560         28.66900000         54.18511260
         467           2         28.59129440         30.32600000         54.18511260
         468           1         29.29670560         30.32600000         52.05388740
         469           1         26.40329440         31.98300000         52.05388740
         470           2         27.10870560         31.98300000         54.18511260
         471           2         28.59129440         33.64000000         54.18511260
         472           1         29.29670560         33.64000000         52.05388740
         473           1         26.40329440         35.29700000         52.05388740
         474           2         27.10870560         35.29700000         54.18511260
         475           2         28.59129440         36.95400000         54.18511260
         476           1         29.29670560         36.95400000         52.05388740
         477           1         26.40329440         38.61100000         52.05388740
         478           2         27.10870560         38.61100000         54.18511260
         479           2         28.59129440         40.26800000         54.18511260
         480           1         29.29670560         40.26800000         52.05388740
         481           1         26.40329440         41.92500000         52.05388740
         482           2         27.10870560         41.92500000         54.18511260
         483           2         28.59129440         43.58200000         54.18511260
         484           1         29.29670560         43.58200000         52.05388740
         485           1         26.40329440         45.23900000         52.05388740
         486           2         27.10870560         45.23900000         54.18511260
         487           2         28.59129440         46.89600000         54.18511260
         488           1         29.29670560         46.89600000         52.05388740
         489           1         26.40329440         48.55300000         52.05388740
         490           2         27.10870560         48.55300000         54.18511260
         491           2         28.59129440         50.21000000         54.18511260
         492           1         29.29670560         50.21000000         52.05388740
         493           1         26.40329440         51.86700000         52.05388740
         494           2         27.10870560         51.86700000         54.18511260
         495           2         28.59129440         53.52400000         54.18511260
         496           1         29.29670560         53.52400000         52.05388740
         497           1         26.40329440         55.18100000         52.05388740
         498           2         27.10870560         55.18100000         54.18511260
         499           2         28.59129440         56.83800000         54.18511260
         500           1         29.29670560         56.83800000         52.05388740
         501           1         26.40329440         58.49500000         52.05388740
         502           2         27.10870560         58.49500000         54.18511260
         503           2         28.59129440         60.15200000         54.18511260
         504           1         29.29670560         60.15200000         52.05388740
         505           1         30.77929440          2.15700000         52.05388740
         506           2         31.48470560          2.15700000         54.18511260
         507           2         32.96729440          3.81400000         54.18511260
         508           1         33.67270560          3.81400000         52.05388740
         509           1         30.77929440          5.47100000         52.05388740
         510           2         31.48470560          5.47100000         54.18511260
         511           2         32.96729440          7.12800000         54.18511260
         512           1         33.67270560          7.12800000         52.05388740
         513           1         30.77929440          8.78500000         52.05388740
         514           2         31.48470560          8.78500000         54.18511260
         515           2         32.96729440         10.44200000         54.18511260
         516           1         33.67270560         10.44200000         52.05388740
         517           1         30.77929440         12.09900000         52.05388740
         518           2         31.48470560         12.09900000         54.18511260
         519           2         32.96729440         13.75600000         54.18511260
         520           1         33.67270560         13.75600000         52.05388740
         521           1         30.77929440         15.41300000         52.05388740
         522           2         31.48470560         15.41300000         54.18511260
         523           2         32.96729440         17.07000000         54.18511260
         524           1         33.67270560         17.07000000         52.05388740
         525           1         30.77929440         18.72700000         52.05388740
         526           2         31.48470560         18.72700000         54.18511260
         527           2         32.96729440         20.38400000         54.18511260
         528           1         33.67270560         20.38400000         52.05388740
         529           1         30.77929440         22.04100000         52.05388740
         530           2         31.48470560         22.04100000         54.18511260
         531           2         32.96729440         23.69800000         54.18511260
         532           1         33.67270560         23.69800000         52.05388740
         533           1         30.77929440         25.35500000         52.05388740
         534           2         31.48470560         25.35500000         54.18511260
         535           2         32.96729440         27.01200000         54.18511260
         536           1         33.67270560         27.01200000         52.05388740
         537           1         30.77929440         28.66900000         52.05388740
         538           2         31.48470560         28.66900000         54.18511260
         539           2         32.96729440         30.32600000         54.18511260
         540           1         33.67270560         30.32600000         52.05388740
         541           1         30.77929440         31.98300000         52.05388740
         542           2         31.48470560         31.98300000         54.18511260
         543           2         32.96729440         33.64000000         54.18511260
         544           1         33.67270560         33.64000000         52.05388740
         545           1         30.77929440         35.29700000         52.05388740
         546           2         31.48470560         35.29700000         54.18511260
         547           2         32.96729440         36.95400000         54.18511260
         548           1         33.67270560         36.95400000         52.05388740
         549           1         30.77929440         38.61100000         52.05388740
         550           2         31.48470560         38.61100000         54.18511260
         551           2         32.96729440         40.26800000         54.18511260
         552           1         33.67270560         40.26800000         52.05388740
         553           1         30.77929440         41.92500000         52.05388740
         554           2         31.48470560         41.92500000         54.18511260
         555           2         32.96729440         43.58200000         54.18511260
         556           1         33.67270560         43.58200000         52.05388740
         557           1         30.77929440         45.23900000         52.05388740
         558           2         31.48470560         45.23900000         54.18511260
         559           2         32.96729440         46.89600000         54.18511260
         560           1         33.67270560         46.89600000         52.05388740
         561           1         30.77929440         48.55300000         52.05388740
         562           2         31.48470560         48.55300000         54.18511260
         563           2         32.96729440         50.21000000         54.18511260
         564           1         33.67270560         50.21000000         52.05388740
         565           1         30.77929440         51.86700000         52.05388740
         566           2         31.48470560         51.86700000         54.18511260
         567           2         32.96729440         53.52400000         54.18511260
         568           1         33.67270560         53.52400000         52.05388740
         569           1         30.77929440         55.18100000         52.05388740
         570           2         31.48470560         55.18100000         54.18511260
         571           2         32.96729440         56.83800000         54.18511260
         572           1         33.67270560         56.83800000         52.05388740
         573           1         30.77929440         58.49500000         52.05388740
         574           2         31.48470560         58.49500000         54.18511260
         575           2         32.96729440         60.15200000         54.18511260
         576           1         33.67270560         60.15200000         52.05388740
         577           1         35.15529440          2.15700000         52.05388740
         578           2         35.86070560          2.15700000         54.18511260
         579           2         37.34329440          3.81400000         54.18511260
         580           1         38.04870560          3.81400000         52.05388740
         581           1         35.15529440          5.47100000         52.05388740
         582           2         35.86070560          5.47100000         54.18511260
         583           2         37.34329440          7.12800000         54.18511260
         584           1         38.04870560          7.12800000         52.05388740
         585           1         35.15529440          8.78500000         52.05388740
         586           2         35.86070560          8.78500000         54.18511260
         587           2         37.34329440         10.44200000         54.18511260
         588           1         38.04870560         10.44200000         52.05388740
         589           1         35.15529440         12.09900000         52.05388740
         590           2         35.86070560         12.09900000         54.18511260
         591           2         37.34329440         13.75600000         54.18511260
         592           1         38.04870560         13.75600000         52.05388740
         593           1         35.15529440         15.41300000         52.05388740
         594           2         35.86070560         15.41300000         54.18511260
         595           2         37.34329440         17.07000000         54.18511260
         596           1         38.04870560         17.07000000         52.05388740
         597           1         35.15529440         18.72700000         52.05388740
         598           2         35.86070560         18.72700000         54.18511260
         599           2         37.34329440         20.38400000         54.18511260
         600           1         38.04870560         20.38400000         52.05388740
         601           1         35.15529440         22.04100000         52.05388740
         602           2         35.86070560         22.04100000         54.18511260
         603           2         37.34329440         23.69800000         54.18511260
         604           1         38.04870560         23.69800000         52.05388740
         605           1         35.15529440         25.35500000         52.05388740
         606           2         35.86070560         25.35500000         54.18511260
         607           2         37.34329440         27.01200000         54.18511260
         608           1         38.04870560         27.01200000         52.05388740
