7381	2150	3	0	0.1472944	2.157	20
7382	2150	4	0	0.8527056	2.157	22.13122
7383	2150	4	0	2.3352944	3.814	22.13122
7384	2150	3	0	3.0407056	3.814	20
7385	2150	3	0	0.1472944	5.471	20
7386	2150	4	0	0.8527056	5.471	22.13122
7387	2150	4	0	2.3352944	7.128	22.13122
7388	2150	3	0	3.0407056	7.128	20
7389	2150	3	0	0.1472944	8.785	20
7390	2150	4	0	0.8527056	8.785	22.13122
7391	2150	4	0	2.3352944	10.442	22.13122
7392	2150	3	0	3.0407056	10.442	20
7393	2150	3	0	0.1472944	12.099	20
7394	2150	4	0	0.8527056	12.099	22.13122
7395	2150	4	0	2.3352944	13.756	22.13122
7396	2150	3	0	3.0407056	13.756	20
7397	2150	3	0	0.1472944	15.413	20
7398	2150	4	0	0.8527056	15.413	22.13122
7399	2150	4	0	2.3352944	17.07	22.13122
7400	2150	3	0	3.0407056	17.07	20
7401	2150	3	0	0.1472944	18.727	20
7402	2150	4	0	0.8527056	18.727	22.13122
7403	2150	4	0	2.3352944	20.384	22.13122
7404	2150	3	0	3.0407056	20.384	20
7405	2150	3	0	0.1472944	22.041	20
7406	2150	4	0	0.8527056	22.041	22.13122
7407	2150	4	0	2.3352944	23.698	22.13122
7408	2150	3	0	3.0407056	23.698	20
7409	2150	3	0	0.1472944	25.355	20
7410	2150	4	0	0.8527056	25.355	22.13122
7411	2150	4	0	2.3352944	27.012	22.13122
7412	2150	3	0	3.0407056	27.012	20
7413	2150	3	0	0.1472944	28.669	20
7414	2150	4	0	0.8527056	28.669	22.13122
7415	2150	4	0	2.3352944	30.326	22.13122
7416	2150	3	0	3.0407056	30.326	20
7417	2150	3	0	0.1472944	31.983	20
7418	2150	4	0	0.8527056	31.983	22.13122
7419	2150	4	0	2.3352944	33.64	22.13122
7420	2150	3	0	3.0407056	33.64	20
7421	2150	3	0	0.1472944	35.297	20
7422	2150	4	0	0.8527056	35.297	22.13122
7423	2150	4	0	2.3352944	36.954	22.13122
7424	2150	3	0	3.0407056	36.954	20
7425	2150	3	0	0.1472944	38.611	20
7426	2150	4	0	0.8527056	38.611	22.13122
7427	2150	4	0	2.3352944	40.268	22.13122
7428	2150	3	0	3.0407056	40.268	20
7429	2150	3	0	0.1472944	41.925	20
7430	2150	4	0	0.8527056	41.925	22.13122
7431	2150	4	0	2.3352944	43.582	22.13122
7432	2150	3	0	3.0407056	43.582	20
7433	2150	3	0	0.1472944	45.239	20
7434	2150	4	0	0.8527056	45.239	22.13122
7435	2150	4	0	2.3352944	46.896	22.13122
7436	2150	3	0	3.0407056	46.896	20
7437	2150	3	0	0.1472944	48.553	20
7438	2150	4	0	0.8527056	48.553	22.13122
7439	2150	4	0	2.3352944	50.21	22.13122
7440	2150	3	0	3.0407056	50.21	20
7441	2150	3	0	0.1472944	51.867	20
7442	2150	4	0	0.8527056	51.867	22.13122
7443	2150	4	0	2.3352944	53.524	22.13122
7444	2150	3	0	3.0407056	53.524	20
7445	2150	3	0	0.1472944	55.181	20
7446	2150	4	0	0.8527056	55.181	22.13122
7447	2150	4	0	2.3352944	56.838	22.13122
7448	2150	3	0	3.0407056	56.838	20
7449	2150	3	0	0.1472944	58.495	20
7450	2150	4	0	0.8527056	58.495	22.13122
7451	2150	4	0	2.3352944	60.152	22.13122
7452	2150	3	0	3.0407056	60.152	20
7453	2150	3	0	4.5232944	2.157	20
7454	2150	4	0	5.2287056	2.157	22.13122
7455	2150	4	0	6.7112944	3.814	22.13122
7456	2150	3	0	7.4167056	3.814	20
7457	2150	3	0	4.5232944	5.471	20
7458	2150	4	0	5.2287056	5.471	22.13122
7459	2150	4	0	6.7112944	7.128	22.13122
7460	2150	3	0	7.4167056	7.128	20
7461	2150	3	0	4.5232944	8.785	20
7462	2150	4	0	5.2287056	8.785	22.13122
7463	2150	4	0	6.7112944	10.442	22.13122
7464	2150	3	0	7.4167056	10.442	20
7465	2150	3	0	4.5232944	12.099	20
7466	2150	4	0	5.2287056	12.099	22.13122
7467	2150	4	0	6.7112944	13.756	22.13122
7468	2150	3	0	7.4167056	13.756	20
7469	2150	3	0	4.5232944	15.413	20
7470	2150	4	0	5.2287056	15.413	22.13122
7471	2150	4	0	6.7112944	17.07	22.13122
7472	2150	3	0	7.4167056	17.07	20
7473	2150	3	0	4.5232944	18.727	20
7474	2150	4	0	5.2287056	18.727	22.13122
7475	2150	4	0	6.7112944	20.384	22.13122
7476	2150	3	0	7.4167056	20.384	20
7477	2150	3	0	4.5232944	22.041	20
7478	2150	4	0	5.2287056	22.041	22.13122
7479	2150	4	0	6.7112944	23.698	22.13122
7480	2150	3	0	7.4167056	23.698	20
7481	2150	3	0	4.5232944	25.355	20
7482	2150	4	0	5.2287056	25.355	22.13122
7483	2150	4	0	6.7112944	27.012	22.13122
7484	2150	3	0	7.4167056	27.012	20
7485	2150	3	0	4.5232944	28.669	20
7486	2150	4	0	5.2287056	28.669	22.13122
7487	2150	4	0	6.7112944	30.326	22.13122
7488	2150	3	0	7.4167056	30.326	20
7489	2150	3	0	4.5232944	31.983	20
7490	2150	4	0	5.2287056	31.983	22.13122
7491	2150	4	0	6.7112944	33.64	22.13122
7492	2150	3	0	7.4167056	33.64	20
7493	2150	3	0	4.5232944	35.297	20
7494	2150	4	0	5.2287056	35.297	22.13122
7495	2150	4	0	6.7112944	36.954	22.13122
7496	2150	3	0	7.4167056	36.954	20
7497	2150	3	0	4.5232944	38.611	20
7498	2150	4	0	5.2287056	38.611	22.13122
7499	2150	4	0	6.7112944	40.268	22.13122
7500	2150	3	0	7.4167056	40.268	20
7501	2150	3	0	4.5232944	41.925	20
7502	2150	4	0	5.2287056	41.925	22.13122
7503	2150	4	0	6.7112944	43.582	22.13122
7504	2150	3	0	7.4167056	43.582	20
7505	2150	3	0	4.5232944	45.239	20
7506	2150	4	0	5.2287056	45.239	22.13122
7507	2150	4	0	6.7112944	46.896	22.13122
7508	2150	3	0	7.4167056	46.896	20
7509	2150	3	0	4.5232944	48.553	20
7510	2150	4	0	5.2287056	48.553	22.13122
7511	2150	4	0	6.7112944	50.21	22.13122
7512	2150	3	0	7.4167056	50.21	20
7513	2150	3	0	4.5232944	51.867	20
7514	2150	4	0	5.2287056	51.867	22.13122
7515	2150	4	0	6.7112944	53.524	22.13122
7516	2150	3	0	7.4167056	53.524	20
7517	2150	3	0	4.5232944	55.181	20
7518	2150	4	0	5.2287056	55.181	22.13122
7519	2150	4	0	6.7112944	56.838	22.13122
7520	2150	3	0	7.4167056	56.838	20
7521	2150	3	0	4.5232944	58.495	20
7522	2150	4	0	5.2287056	58.495	22.13122
7523	2150	4	0	6.7112944	60.152	22.13122
7524	2150	3	0	7.4167056	60.152	20
7525	2150	3	0	8.8992944	2.157	20
7526	2150	4	0	9.6047056	2.157	22.13122
7527	2150	4	0	11.0872944	3.814	22.13122
7528	2150	3	0	11.7927056	3.814	20
7529	2150	3	0	8.8992944	5.471	20
7530	2150	4	0	9.6047056	5.471	22.13122
7531	2150	4	0	11.0872944	7.128	22.13122
7532	2150	3	0	11.7927056	7.128	20
7533	2150	3	0	8.8992944	8.785	20
7534	2150	4	0	9.6047056	8.785	22.13122
7535	2150	4	0	11.0872944	10.442	22.13122
7536	2150	3	0	11.7927056	10.442	20
7537	2150	3	0	8.8992944	12.099	20
7538	2150	4	0	9.6047056	12.099	22.13122
7539	2150	4	0	11.0872944	13.756	22.13122
7540	2150	3	0	11.7927056	13.756	20
7541	2150	3	0	8.8992944	15.413	20
7542	2150	4	0	9.6047056	15.413	22.13122
7543	2150	4	0	11.0872944	17.07	22.13122
7544	2150	3	0	11.7927056	17.07	20
7545	2150	3	0	8.8992944	18.727	20
7546	2150	4	0	9.6047056	18.727	22.13122
7547	2150	4	0	11.0872944	20.384	22.13122
7548	2150	3	0	11.7927056	20.384	20
7549	2150	3	0	8.8992944	22.041	20
7550	2150	4	0	9.6047056	22.041	22.13122
7551	2150	4	0	11.0872944	23.698	22.13122
7552	2150	3	0	11.7927056	23.698	20
7553	2150	3	0	8.8992944	25.355	20
7554	2150	4	0	9.6047056	25.355	22.13122
7555	2150	4	0	11.0872944	27.012	22.13122
7556	2150	3	0	11.7927056	27.012	20
7557	2150	3	0	8.8992944	28.669	20
7558	2150	4	0	9.6047056	28.669	22.13122
7559	2150	4	0	11.0872944	30.326	22.13122
7560	2150	3	0	11.7927056	30.326	20
7561	2150	3	0	8.8992944	31.983	20
7562	2150	4	0	9.6047056	31.983	22.13122
7563	2150	4	0	11.0872944	33.64	22.13122
7564	2150	3	0	11.7927056	33.64	20
7565	2150	3	0	8.8992944	35.297	20
7566	2150	4	0	9.6047056	35.297	22.13122
7567	2150	4	0	11.0872944	36.954	22.13122
7568	2150	3	0	11.7927056	36.954	20
7569	2150	3	0	8.8992944	38.611	20
7570	2150	4	0	9.6047056	38.611	22.13122
7571	2150	4	0	11.0872944	40.268	22.13122
7572	2150	3	0	11.7927056	40.268	20
7573	2150	3	0	8.8992944	41.925	20
7574	2150	4	0	9.6047056	41.925	22.13122
7575	2150	4	0	11.0872944	43.582	22.13122
7576	2150	3	0	11.7927056	43.582	20
7577	2150	3	0	8.8992944	45.239	20
7578	2150	4	0	9.6047056	45.239	22.13122
7579	2150	4	0	11.0872944	46.896	22.13122
7580	2150	3	0	11.7927056	46.896	20
7581	2150	3	0	8.8992944	48.553	20
7582	2150	4	0	9.6047056	48.553	22.13122
7583	2150	4	0	11.0872944	50.21	22.13122
7584	2150	3	0	11.7927056	50.21	20
7585	2150	3	0	8.8992944	51.867	20
7586	2150	4	0	9.6047056	51.867	22.13122
7587	2150	4	0	11.0872944	53.524	22.13122
7588	2150	3	0	11.7927056	53.524	20
7589	2150	3	0	8.8992944	55.181	20
7590	2150	4	0	9.6047056	55.181	22.13122
7591	2150	4	0	11.0872944	56.838	22.13122
7592	2150	3	0	11.7927056	56.838	20
7593	2150	3	0	8.8992944	58.495	20
7594	2150	4	0	9.6047056	58.495	22.13122
7595	2150	4	0	11.0872944	60.152	22.13122
7596	2150	3	0	11.7927056	60.152	20
7597	2150	3	0	13.2752944	2.157	20
7598	2150	4	0	13.9807056	2.157	22.13122
7599	2150	4	0	15.4632944	3.814	22.13122
7600	2150	3	0	16.1687056	3.814	20
7601	2150	3	0	13.2752944	5.471	20
7602	2150	4	0	13.9807056	5.471	22.13122
7603	2150	4	0	15.4632944	7.128	22.13122
7604	2150	3	0	16.1687056	7.128	20
7605	2150	3	0	13.2752944	8.785	20
7606	2150	4	0	13.9807056	8.785	22.13122
7607	2150	4	0	15.4632944	10.442	22.13122
7608	2150	3	0	16.1687056	10.442	20
7609	2150	3	0	13.2752944	12.099	20
7610	2150	4	0	13.9807056	12.099	22.13122
7611	2150	4	0	15.4632944	13.756	22.13122
7612	2150	3	0	16.1687056	13.756	20
7613	2150	3	0	13.2752944	15.413	20
7614	2150	4	0	13.9807056	15.413	22.13122
7615	2150	4	0	15.4632944	17.07	22.13122
7616	2150	3	0	16.1687056	17.07	20
7617	2150	3	0	13.2752944	18.727	20
7618	2150	4	0	13.9807056	18.727	22.13122
7619	2150	4	0	15.4632944	20.384	22.13122
7620	2150	3	0	16.1687056	20.384	20
7621	2150	3	0	13.2752944	22.041	20
7622	2150	4	0	13.9807056	22.041	22.13122
7623	2150	4	0	15.4632944	23.698	22.13122
7624	2150	3	0	16.1687056	23.698	20
7625	2150	3	0	13.2752944	25.355	20
7626	2150	4	0	13.9807056	25.355	22.13122
7627	2150	4	0	15.4632944	27.012	22.13122
7628	2150	3	0	16.1687056	27.012	20
7629	2150	3	0	13.2752944	28.669	20
7630	2150	4	0	13.9807056	28.669	22.13122
7631	2150	4	0	15.4632944	30.326	22.13122
7632	2150	3	0	16.1687056	30.326	20
7633	2150	3	0	13.2752944	31.983	20
7634	2150	4	0	13.9807056	31.983	22.13122
7635	2150	4	0	15.4632944	33.64	22.13122
7636	2150	3	0	16.1687056	33.64	20
7637	2150	3	0	13.2752944	35.297	20
7638	2150	4	0	13.9807056	35.297	22.13122
7639	2150	4	0	15.4632944	36.954	22.13122
7640	2150	3	0	16.1687056	36.954	20
7641	2150	3	0	13.2752944	38.611	20
7642	2150	4	0	13.9807056	38.611	22.13122
7643	2150	4	0	15.4632944	40.268	22.13122
7644	2150	3	0	16.1687056	40.268	20
7645	2150	3	0	13.2752944	41.925	20
7646	2150	4	0	13.9807056	41.925	22.13122
7647	2150	4	0	15.4632944	43.582	22.13122
7648	2150	3	0	16.1687056	43.582	20
7649	2150	3	0	13.2752944	45.239	20
7650	2150	4	0	13.9807056	45.239	22.13122
7651	2150	4	0	15.4632944	46.896	22.13122
7652	2150	3	0	16.1687056	46.896	20
7653	2150	3	0	13.2752944	48.553	20
7654	2150	4	0	13.9807056	48.553	22.13122
7655	2150	4	0	15.4632944	50.21	22.13122
7656	2150	3	0	16.1687056	50.21	20
7657	2150	3	0	13.2752944	51.867	20
7658	2150	4	0	13.9807056	51.867	22.13122
7659	2150	4	0	15.4632944	53.524	22.13122
7660	2150	3	0	16.1687056	53.524	20
7661	2150	3	0	13.2752944	55.181	20
7662	2150	4	0	13.9807056	55.181	22.13122
7663	2150	4	0	15.4632944	56.838	22.13122
7664	2150	3	0	16.1687056	56.838	20
7665	2150	3	0	13.2752944	58.495	20
7666	2150	4	0	13.9807056	58.495	22.13122
7667	2150	4	0	15.4632944	60.152	22.13122
7668	2150	3	0	16.1687056	60.152	20
7669	2150	3	0	17.6512944	2.157	20
7670	2150	4	0	18.3567056	2.157	22.13122
7671	2150	4	0	19.8392944	3.814	22.13122
7672	2150	3	0	20.5447056	3.814	20
7673	2150	3	0	17.6512944	5.471	20
7674	2150	4	0	18.3567056	5.471	22.13122
7675	2150	4	0	19.8392944	7.128	22.13122
7676	2150	3	0	20.5447056	7.128	20
7677	2150	3	0	17.6512944	8.785	20
7678	2150	4	0	18.3567056	8.785	22.13122
7679	2150	4	0	19.8392944	10.442	22.13122
7680	2150	3	0	20.5447056	10.442	20
7681	2150	3	0	17.6512944	12.099	20
7682	2150	4	0	18.3567056	12.099	22.13122
